stream,event_ns,arrival_ns,accuracy,v0,v1,v2,v3,v4,v5
accelerometer_uncalibrated,287351492332148,287351495410166,3,-0.031125,0.237026,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351500325820,287351503146338,3,5.943000,-8.198000,-163.567001,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351500325820,287351503290830,3,0.009163,0.004276,-0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351500325820,287351503335635,3,-0.023942,0.222661,9.861717,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351508322460,287351510429697,3,7.086000,-8.624001,-161.845001,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351508322460,287351510564736,3,0.007941,0.002443,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351508322460,287351510605479,3,-0.026336,0.229843,9.837775,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351516316796,287351518624971,3,8.397000,-8.128000,-161.316010,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351516316796,287351518762236,3,0.009163,0.003665,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351516316796,287351518803994,3,-0.023942,0.256180,9.897630,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351524308945,287351526776338,3,8.730000,-8.368000,-161.101013,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351524308945,287351526963994,3,0.006720,0.006109,-0.001833,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351524308945,287351527014072,3,-0.011971,0.225055,9.935937,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351532303242,287351534703877,3,7.445000,-8.495001,-161.416000,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351532303242,287351534890322,3,0.006720,0.004276,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351532303242,287351534938408,3,0.000000,0.222661,9.916783,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351540295000,287351543665049,3,6.194000,-8.072001,-162.057007,6.953001,23.430000,-125.219009
gyroscope_uncalibrated,287351540295000,287351543818291,3,0.004887,0.003665,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351540295000,287351543889736,3,-0.016759,0.229843,9.842564,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351548286992,287351551861729,3,6.665000,-8.022000,-161.413010,6.953001,23.430000,-125.220009
gyroscope_uncalibrated,287351548286992,287351552008838,3,0.004887,0.001222,-0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351548286992,287351552051260,3,-0.011971,0.256180,9.818622,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351556280976,287351561524463,3,7.958000,-7.803000,-160.991013,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351556280976,287351561651221,3,0.007941,0.002443,-0.002443,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351556280976,287351561673291,3,0.004788,0.220267,9.847352,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351564275234,287351567167744,3,8.070001,-7.710001,-162.395004,6.954000,23.430000,-125.219009
gyroscope_uncalibrated,287351564275234,287351567324307,3,0.006109,0.006109,0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351564275234,287351567373369,3,0.000000,0.217872,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351572269531,287351575082666,3,6.603000,-7.121000,-162.280014,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351572269531,287351575217315,3,0.007330,0.003054,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351572269531,287351575261416,3,-0.021548,0.237026,9.883265,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351580266796,287351582588174,3,7.070000,-7.162000,-161.419006,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351580266796,287351582728096,3,0.006720,0.004887,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351580266796,287351582789893,3,-0.007183,0.246603,9.880871,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351588264062,287351590005400,3,7.347000,-8.229000,-161.309006,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287351588264062,287351590117471,3,0.005498,0.002443,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351588264062,287351590167979,3,-0.009577,0.239420,9.854534,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351596259375,287351599280947,3,6.096000,-8.065001,-159.574005,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351596259375,287351599419854,3,0.007330,0.003665,0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351596259375,287351599497627,3,0.000000,0.220267,9.830592,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351604256835,287351606621416,3,7.279000,-7.678000,-159.799011,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351604256835,287351606749854,3,0.006720,0.004276,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351604256835,287351606822627,3,-0.002394,0.246603,9.844957,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351612255078,287351615029971,3,8.667001,-7.640000,-160.564011,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351612255078,287351615181143,3,0.008552,0.006109,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351612255078,287351615242510,3,0.000000,0.237026,9.892841,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351620253046,287351622965713,3,7.425000,-7.294000,-159.154007,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287351620253046,287351623117002,3,0.007330,0.004276,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351620253046,287351623317666,3,-0.004788,0.244209,9.921572,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351628251328,287351631405322,3,7.122000,-6.595000,-159.371002,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351628251328,287351631637744,3,0.005498,0.003054,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351628251328,287351631755205,3,-0.026336,0.239420,9.902418,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351636250078,287351639250596,3,7.857000,-6.064000,-158.838013,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351636250078,287351640306455,3,0.004276,0.003665,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351636250078,287351640486104,3,-0.004788,0.244209,9.847352,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351644248632,287351647308838,3,6.655000,-6.726000,-158.611008,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287351644248632,287351647476143,3,0.006109,0.003054,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351644248632,287351647853057,3,-0.014365,0.237026,9.832987,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351652248789,287351655082236,3,6.439000,-8.124001,-159.684006,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351652248789,287351655250557,3,0.007330,0.004276,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351652248789,287351655298174,3,-0.016759,0.220267,9.864111,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351660244960,287351662498565,3,7.576000,-8.383000,-160.338013,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287351660244960,287351662615166,3,0.007941,0.006109,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351660244960,287351662663682,3,-0.004788,0.237026,9.888053,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351668242226,287351671442666,3,8.068001,-7.969000,-160.127014,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351668242226,287351671642393,3,0.006109,0.004276,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351668242226,287351671733721,3,-0.014365,0.239420,9.900024,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351676237656,287351679304190,3,7.414001,-7.305000,-160.557007,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351676237656,287351679537354,3,0.005498,0.003054,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351676237656,287351679952275,3,-0.007183,0.237026,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351684236250,287351687838565,3,7.703001,-6.369000,-161.319000,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351684236250,287351688088135,3,0.006109,0.003054,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351684236250,287351688189971,3,-0.035913,0.225055,9.847352,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351692235703,287351695479619,3,7.101000,-6.702000,-161.421005,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351692235703,287351695640205,3,0.006109,0.002443,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351692235703,287351695709385,3,-0.040701,0.225055,9.837775,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351700232539,287351702674307,3,5.599000,-6.577000,-161.952011,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351700232539,287351702894268,3,0.007330,0.005498,0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351700232539,287351703482666,3,-0.026336,0.234632,9.852140,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351708226601,287351710930205,3,6.509000,-6.938000,-160.877014,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351708226601,287351711154385,3,0.006109,0.004276,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351708226601,287351711265400,3,-0.009577,0.213084,9.880871,0.000000,0.000000,0.000000
gyroscope_uncalibrated,287351716223125,287351719503057,3,0.007330,0.004887,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351716223125,287351719793018,3,-0.016759,0.227449,9.897630,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351716223125,287351720059502,3,7.919000,-6.793000,-159.591003,6.954000,23.429001,-125.219009
magnetic_field_uncalibrated,287351724221054,287351727736768,3,7.566000,-6.916000,-159.156006,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351724221054,287351728051768,3,0.005498,0.002443,0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351724221054,287351729722627,3,-0.016759,0.244209,9.876082,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351732218046,287351736912861,3,6.356000,-7.586000,-160.009003,6.953001,23.430000,-125.219009
gyroscope_uncalibrated,287351732218046,287351737161494,3,0.005498,0.003054,0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351732218046,287351737239815,3,-0.021548,0.232238,9.856929,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351740215234,287351743440674,3,6.765000,-6.808000,-158.720001,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351740215234,287351743658760,3,0.006109,0.002443,-0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351740215234,287351743722549,3,-0.019154,0.222661,9.849746,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351748212500,287351751434463,3,7.531000,-7.380000,-159.802002,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351748212500,287351751653369,3,0.007330,0.005498,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351748212500,287351751740869,3,-0.019154,0.232238,9.832987,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351756212460,287351760383291,3,7.190001,-7.233000,-160.232010,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351756212460,287351760723018,3,0.007330,0.003665,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351756212460,287351760798877,3,-0.002394,0.246603,9.828198,0.000000,0.000000,0.000000
accelerometer_uncalibrated,287351764213828,287351767384424,3,-0.004788,0.234632,9.849746,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351764213828,287351767664932,3,6.215000,-6.488000,-157.530014,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351764213828,287351767737822,3,0.006720,0.003665,-0.001833,0.004887,0.003054,0.000000
magnetic_field_uncalibrated,287351772212734,287351775932588,3,7.116000,-6.687000,-159.370010,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351772212734,287351776259815,3,0.007941,0.003054,-0.001833,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351772212734,287351779015947,3,-0.009577,0.229843,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351780214648,287351785204424,3,7.723001,-6.263000,-159.484009,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287351780214648,287351785528018,3,0.006720,0.003665,0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351780214648,287351785620518,3,-0.009577,0.232238,9.892841,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351788218164,287351791478916,3,7.006001,-6.692000,-158.506012,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351788218164,287351791679541,3,0.005498,0.001833,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351788218164,287351791751846,3,-0.004788,0.239420,9.864111,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351796222382,287351799274307,3,7.007000,-6.433000,-160.774002,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351796222382,287351799531885,3,0.007330,0.003665,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351796222382,287351799697315,3,-0.007183,0.220267,9.864111,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351804227148,287351807495830,3,7.451000,-6.668000,-161.424011,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351804227148,287351807775869,3,0.005498,0.004887,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351804227148,287351807916729,3,-0.002394,0.217872,9.859323,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351812232500,287351815555674,3,8.044001,-8.250000,-160.881012,6.954000,23.430000,-125.219009
gyroscope_uncalibrated,287351812232500,287351815720400,3,0.006109,0.004276,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351812232500,287351815787588,3,-0.004788,0.248997,9.835381,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351820236484,287351823293760,3,7.506001,-7.747000,-159.800003,6.954000,23.430000,-125.219009
gyroscope_uncalibrated,287351820236484,287351823574580,3,0.009163,0.001222,0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351820236484,287351823717197,3,0.002394,0.244209,9.854534,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351828240195,287351831343369,3,7.660000,-7.270000,-158.940002,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351828240195,287351831511377,3,0.007330,0.003665,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351828240195,287351831589619,3,-0.014365,0.227449,9.885659,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351836244570,287351843127197,3,7.223001,-6.857000,-159.046005,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351836244570,287351843419385,3,0.006720,0.004276,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351836244570,287351843532119,3,-0.009577,0.232238,9.888053,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351844249492,287351847519580,3,6.681000,-6.186000,-160.125000,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287351844249492,287351847760088,3,0.006109,0.004276,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351844249492,287351847870986,3,-0.007183,0.251391,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351852252460,287351855871572,3,6.364000,-7.235000,-162.170013,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351852252460,287351856285127,3,0.007941,0.004276,0.002443,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351852252460,287351856457197,3,-0.007183,0.246603,9.859323,0.000000,0.000000,0.000000
accelerometer_uncalibrated,287351860251171,287351864175127,3,-0.016759,0.217872,9.861717,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351860251171,287351864476611,3,6.016000,-7.267000,-161.952011,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351860251171,287351864547471,3,0.005498,0.004887,-0.001222,0.004887,0.003054,0.000000
magnetic_field_uncalibrated,287351868248515,287351870660479,3,7.006001,-6.434000,-160.882004,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351868248515,287351870933760,3,0.006720,0.004887,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351868248515,287351871007002,3,-0.014365,0.232238,9.854534,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351876247109,287351879219854,3,7.578001,-6.646000,-160.021011,6.954000,23.430000,-125.219009
gyroscope_uncalibrated,287351876247109,287351879579697,3,0.006109,0.002443,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351876247109,287351879729463,3,-0.004788,0.251391,9.866506,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351884247929,287351887893760,3,7.102000,-6.872000,-159.585007,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351884247929,287351888217705,3,0.006109,0.006109,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351884247929,287351888353565,3,-0.019154,0.227449,9.911995,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351892247304,287351895563525,3,7.539001,-7.200000,-160.343002,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351892247304,287351895923565,3,0.006109,0.005498,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351892247304,287351896098330,3,-0.026336,0.222661,9.933543,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351900245156,287351903724190,3,6.681000,-7.921000,-160.118011,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351900245156,287351903929190,3,0.006109,0.004887,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351900245156,287351904011065,3,-0.033519,0.246603,9.859323,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351908244687,287351910698955,3,5.083000,-7.615000,-159.569000,6.953001,23.430000,-125.220009
gyroscope_uncalibrated,287351908244687,287351910942666,3,0.003665,0.003665,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351908244687,287351911022979,3,-0.023942,0.253785,9.830592,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351916244804,287351919354815,3,5.226000,-7.320000,-158.491013,6.953001,23.430000,-125.219009
gyroscope_uncalibrated,287351916244804,287351919858291,3,0.003665,0.000611,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351916244804,287351920023018,3,-0.026336,0.225055,9.849746,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351924243515,287351927863447,3,5.916000,-7.349000,-159.036011,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351924243515,287351928086104,3,0.006720,0.003054,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351924243515,287351928165713,3,-0.016759,0.208296,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351932242968,287351935737861,3,6.905000,-7.908000,-161.415009,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351932242968,287351936062158,3,0.007330,0.004276,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351932242968,287351936194502,3,-0.011971,0.244209,9.852140,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351940242109,287351944204854,3,8.045000,-8.336000,-160.017014,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287351940242109,287351944867002,3,0.006720,0.003665,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351940242109,287351944990869,3,-0.019154,0.234632,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351948243359,287351952357705,3,7.844000,-7.897000,-159.802002,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287351948243359,287351952806768,3,0.003665,0.001833,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351948243359,287351952972627,3,-0.014365,0.232238,9.864111,0.000000,0.000000,0.000000
gyroscope_uncalibrated,287351956246289,287351960999307,3,0.006720,0.002443,0.000611,0.004887,0.003054,0.000000
magnetic_field_uncalibrated,287351956246289,287351961252041,3,7.143000,-7.794000,-161.525009,6.954000,23.429001,-125.219009
accelerometer_uncalibrated,287351956246289,287351961421221,3,-0.014365,0.213084,9.861717,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351964249453,287351968190869,3,6.333000,-7.867001,-160.656006,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351964249453,287351968586260,3,0.003665,0.003665,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351964249453,287351968762275,3,-0.002394,0.248997,9.859323,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351972249687,287351977342549,3,5.058000,-7.898000,-160.431015,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287351972249687,287351977721924,3,0.003665,0.004276,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351972249687,287351977801221,3,-0.007183,0.229843,9.866506,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351980250390,287351983230361,3,6.128000,-7.519001,-160.224014,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287351980250390,287351983443018,3,0.007330,0.005498,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351980250390,287351983537354,3,-0.009577,0.225055,9.868899,0.000000,0.000000,0.000000
gyroscope_uncalibrated,287351988253046,287351991304541,3,0.004887,0.005498,-0.000611,0.004887,0.003054,0.000000
magnetic_field_uncalibrated,287351988253046,287351991698525,3,6.224000,-7.785000,-160.439011,6.953001,23.429001,-125.219009
accelerometer_uncalibrated,287351988253046,287351991940088,3,-0.014365,0.237026,9.828198,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287351996258007,287351999486065,3,5.767000,-7.648000,-160.761002,6.952000,23.430000,-125.220009
gyroscope_uncalibrated,287351996258007,287351999656924,3,0.004276,0.001833,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287351996258007,287351999744268,3,-0.009577,0.246603,9.852140,0.000000,0.000000,0.000000
gyroscope_uncalibrated,287352004262851,287352007690322,3,0.006109,0.000000,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352004262851,287352008219346,3,0.004788,0.229843,9.876082,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352004262851,287352008405322,3,6.238000,-7.599000,-160.224014,6.953001,23.429001,-125.219009
magnetic_field_uncalibrated,287352012267148,287352017210557,3,6.417000,-8.317000,-160.978012,6.953001,23.430000,-125.219009
gyroscope_uncalibrated,287352012267148,287352017565791,3,0.004887,0.004276,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352012267148,287352017683057,3,0.000000,0.213084,9.900024,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352020274218,287352024186572,3,5.839000,-8.283000,-161.083008,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287352020274218,287352024439385,3,0.006720,0.005498,-0.001833,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352020274218,287352024542549,3,-0.021548,0.241814,9.876082,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352028277929,287352031702588,3,5.443000,-7.314000,-160.652008,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287352028277929,287352032172197,3,0.006720,0.004276,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352028277929,287352032369697,3,-0.021548,0.253785,9.849746,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352036279960,287352039570713,3,6.068000,-6.615000,-160.767014,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287352036279960,287352039789815,3,0.004276,0.003054,0.000000,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352036279960,287352039886025,3,-0.009577,0.222661,9.878476,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352044284062,287352047892354,3,5.721000,-6.646000,-160.333008,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287352044284062,287352048204268,3,0.005498,0.001833,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352044284062,287352049612627,3,-0.004788,0.239420,9.878476,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352052284414,287352057222744,3,5.438000,-7.404000,-160.436005,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287352052284414,287352057556807,3,0.004887,0.001833,-0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352052284414,287352057682354,3,-0.004788,0.239420,9.856929,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352060288320,287352063962393,3,6.008000,-7.619000,-159.791000,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287352060288320,287352064190322,3,0.006720,0.006109,-0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352060288320,287352064292979,3,-0.002394,0.251391,9.864111,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352068291718,287352070727588,3,6.129000,-7.603000,-159.252014,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287352068291718,287352071268916,3,0.006720,0.004276,0.003054,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352068291718,287352071370322,3,-0.031125,0.229843,9.897630,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352076294843,287352080070986,3,6.214000,-7.967000,-160.223007,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287352076294843,287352080487549,3,0.004276,0.004276,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352076294843,287352080727861,3,-0.038307,0.232238,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352084297695,287352088581338,3,6.144000,-7.331000,-159.685013,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287352084297695,287352088904971,3,0.004276,0.001222,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352084297695,287352089012197,3,-0.009577,0.253785,9.849746,0.000000,0.000000,0.000000
gyroscope_uncalibrated,287352092299062,287352095581690,3,0.001833,0.001833,-0.001222,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352092299062,287352095811611,3,-0.007183,0.229843,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352092299062,287352096016729,3,5.722000,-6.560000,-161.089005,6.953001,23.429001,-125.220009
magnetic_field_uncalibrated,287352100302226,287352103460322,3,6.037000,-6.989000,-161.629013,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287352100302226,287352103794541,3,0.006109,0.004276,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352100302226,287352104245947,3,-0.019154,0.220267,9.880871,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352108305664,287352111880869,3,6.473001,-7.575000,-160.010010,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287352108305664,287352112196416,3,0.006109,0.006720,0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352108305664,287352112317979,3,-0.038307,0.229843,9.837775,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352116309765,287352120143994,3,5.538000,-7.667000,-160.219009,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287352116309765,287352120423877,3,0.005498,0.004887,-0.000611,0.004887,0.003054,0.000000
accelerometer_uncalibrated,287352116309765,287352120543604,3,-0.023942,0.251391,9.842564,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287352124315234,287352127848565,3,6.023000,-7.175000,-161.844009,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287352124315234,287352128144424,3,0.005498,0.001222,-0.001222,0.004887,0.003054,0.000000
