Time since start (ms),ACCELEROMETER X (m/s^2),ACCELEROMETER Y (m/s^2),ACCELEROMETER Z (m/s^2),GRAVITY X (m/s^2),GRAVITY Y (m/s^2),GRAVITY Z (m/s^2),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (uT),MAGNETIC FIELD Y (uT),MAGNETIC FIELD Z (uT),ORIENTATION (yaw deg),ORIENTATION (pitch deg),ORIENTATION (roll deg),GPS Latitude (deg),GPS Longitude (deg),GPS Altitude (m),GPS Speed (m/s),GPS Accuracy (m),GPS Orientation (deg),Satellites in range,DATE (YYYY-MO-DD HH-MI-SS_SSS)
209300.2,-0.031125,0.263362,9.785102,-0.064112,0.281998,9.802385,-0.009163,-0.007330,0.000611,-1.682000,-29.932001,-34.571003,178.768,-1.648,0.375,,,,,,,,2026-09-13 03:15:17.847
209404.2,-0.083797,0.284910,9.799467,-0.064131,0.281980,9.802385,0.000611,0.004276,0.000611,0.074000,-31.233002,-36.089001,178.583,-1.648,0.375,,,,,,,,2026-09-13 03:15:17.951
209500.2,-0.064643,0.292093,9.782708,-0.064214,0.282228,9.802378,-0.000611,0.001833,-0.001222,0.090000,-29.482002,-33.937000,178.759,-1.649,0.375,,,,,,,,2026-09-13 03:15:18.047
209596.1,-0.055067,0.294487,9.787497,-0.064559,0.282622,9.802364,-0.002443,-0.001222,0.003665,0.721000,-30.341002,-34.909000,178.759,-1.651,0.377,,,,,,,,2026-09-13 03:15:18.143
209700.1,-0.033519,0.258574,9.828198,-0.064257,0.282208,9.802379,0.001833,0.002443,0.000611,0.804000,-30.707001,-36.204002,178.758,-1.649,0.376,,,,,,,,2026-09-13 03:15:18.247
209804.1,-0.071826,0.294487,9.792285,-0.064630,0.282877,9.802357,-0.000611,-0.000611,0.000611,-0.388000,-31.447002,-34.034000,178.755,-1.653,0.378,,,,,,,,2026-09-13 03:15:18.351
209900.1,-0.035913,0.292093,9.806650,-0.064480,0.282615,9.802365,0.001222,-0.000611,0.001222,0.313000,-29.641001,-33.614002,178.757,-1.651,0.377,,,,,,,,2026-09-13 03:15:18.447
210004.1,-0.064643,0.292093,9.811439,-0.064150,0.283484,9.802341,0.000000,0.000000,0.000000,-0.018000,-30.964001,-35.442001,178.753,-1.656,0.375,,,,,,,,2026-09-13 03:15:18.551
210100.2,-0.035913,0.282516,9.794679,-0.064514,0.283303,9.802344,-0.001222,-0.000611,-0.000611,-0.604000,-31.108002,-34.897003,178.751,-1.655,0.377,,,,,,,,2026-09-13 03:15:18.647
210204.2,-0.067038,0.287304,9.818622,-0.064438,0.284115,9.802321,-0.000611,0.000000,-0.000611,-0.252000,-31.159002,-33.928001,178.749,-1.660,0.377,,,,,,,,2026-09-13 03:15:18.751
210300.2,-0.040701,0.272939,9.785102,-0.064703,0.283971,9.802324,0.001222,-0.001833,0.001222,-0.136000,-30.891001,-36.413002,178.750,-1.659,0.378,,,,,,,,2026-09-13 03:15:18.847
210396.3,-0.067038,0.277727,9.801862,-0.064700,0.283953,9.802324,-0.001833,-0.001833,0.000000,1.250000,-29.461002,-33.945004,178.750,-1.659,0.378,,,,,,,,2026-09-13 03:15:18.943
210500.3,-0.031125,0.294487,9.801862,-0.064999,0.284090,9.802319,0.001833,0.001833,0.000611,-0.913000,-30.758001,-32.737003,178.747,-1.660,0.380,,,,,,,,2026-09-13 03:15:19.047
210604.3,-0.081403,0.270545,9.821015,-0.065301,0.284485,9.802305,-0.000611,-0.000611,-0.000611,-0.794000,-32.137001,-35.755001,178.746,-1.662,0.382,,,,,,,,2026-09-13 03:15:19.151
210700.3,-0.035913,0.284910,9.787497,-0.066015,0.284750,9.802293,0.000000,-0.003054,0.000000,0.480000,-30.285002,-36.743000,178.746,-1.664,0.386,,,,,,,,2026-09-13 03:15:19.247
210804.3,-0.083797,0.289698,9.821015,-0.065524,0.284848,9.802294,0.001222,0.004887,0.001222,-0.431000,-31.918001,-35.651001,178.744,-1.664,0.383,,,,,,,,2026-09-13 03:15:19.351
210900.4,-0.055067,0.275333,9.799467,-0.066153,0.285125,9.802281,-0.002443,0.000000,0.001222,0.851000,-29.973001,-36.423000,178.761,-1.666,0.387,,,,,,,,2026-09-13 03:15:19.447
210996.4,-0.074220,0.287304,9.811439,-0.065824,0.285074,9.802285,-0.001833,-0.001222,0.001222,-0.418000,-29.999001,-35.551003,178.760,-1.666,0.385,,,,,,,,2026-09-13 03:15:19.543
211100.5,-0.031125,0.296881,9.821015,-0.066255,0.284365,9.802302,0.001222,0.001833,-0.000611,0.139000,-30.310001,-35.553001,178.757,-1.662,0.387,,,,,,,,2026-09-13 03:15:19.647
211204.6,-0.083797,0.280122,9.823410,-0.066097,0.284533,9.802299,0.000000,0.001222,-0.001222,0.377000,-31.933001,-35.872002,178.759,-1.663,0.386,,,,,,,,2026-09-13 03:15:19.751
211300.6,-0.033519,0.284910,9.794679,-0.066463,0.284194,9.802306,-0.001222,0.000000,0.000000,-0.325000,-30.183001,-37.062000,178.760,-1.661,0.388,,,,,,,,2026-09-13 03:15:19.847
211404.6,-0.062249,0.277727,9.809045,-0.066017,0.284736,9.802293,0.001222,0.001222,-0.001222,-1.172000,-30.893002,-35.434002,178.759,-1.664,0.386,,,,,,,,2026-09-13 03:15:19.951
211500.7,-0.043096,0.272939,9.797073,-0.066621,0.284926,9.802284,0.000611,0.000000,-0.002443,-0.844000,-29.661001,-33.390003,178.760,-1.665,0.389,,,,,,,,2026-09-13 03:15:20.047
211604.8,-0.064643,0.296881,9.801862,-0.066232,0.285588,9.802267,0.000611,0.001222,-0.002443,-1.311000,-31.269001,-35.108002,178.759,-1.669,0.387,,,,,,,,2026-09-13 03:15:20.151
211700.8,-0.045490,0.289698,9.780313,-0.067043,0.285688,9.802258,0.000000,-0.000611,0.000000,-0.817000,-28.946001,-36.200001,178.761,-1.669,0.392,,,,,,,,2026-09-13 03:15:20.247
211804.8,-0.069432,0.287304,9.804255,-0.066166,0.285779,9.802261,-0.000611,0.000611,-0.001833,-0.601000,-31.020002,-35.329002,178.761,-1.670,0.387,,,,,,,,2026-09-13 03:15:20.351
211900.8,-0.052672,0.296881,9.797073,-0.066610,0.285109,9.802279,0.001222,0.001222,0.002443,-0.226000,-30.618002,-35.334003,178.764,-1.666,0.389,,,,,,,,2026-09-13 03:15:20.447
212004.9,-0.052672,0.292093,9.821015,-0.065922,0.285565,9.802270,-0.001833,0.000000,-0.000611,-0.603000,-31.107002,-34.789001,178.762,-1.669,0.385,,,,,,,,2026-09-13 03:15:20.551
212100.9,-0.028730,0.263362,9.816227,-0.066195,0.285576,9.802267,-0.001833,-0.001222,0.000611,-0.532000,-31.571001,-36.839001,178.760,-1.669,0.387,,,,,,,,2026-09-13 03:15:20.647
212205.0,-0.069432,0.304064,9.811439,-0.064602,0.285738,9.802274,0.003054,0.002443,-0.000611,0.535000,-29.801001,-33.507000,178.760,-1.670,0.378,,,,,,,,2026-09-13 03:15:20.751
212301.0,-0.055067,0.313640,9.787497,-0.064732,0.285854,9.802270,0.000000,0.000000,-0.000611,0.300000,-29.826002,-33.721001,178.760,-1.670,0.378,,,,,,,,2026-09-13 03:15:20.848
212397.0,-0.052672,0.275333,9.809045,-0.063552,0.285695,9.802281,-0.001833,-0.001222,0.000000,-0.343000,-30.716002,-34.577003,178.757,-1.669,0.371,,,,,,,,2026-09-13 03:15:20.944
212501.1,-0.040701,0.287304,9.794679,-0.063398,0.285333,9.802293,0.002443,0.001222,0.001222,-1.559000,-30.086002,-32.088001,178.757,-1.667,0.371,,,,,,,,2026-09-13 03:15:21.048
212597.1,-0.064643,0.304064,9.816227,-0.062549,0.286472,9.802266,0.001222,0.001833,0.000611,1.424000,-30.270002,-34.482002,178.757,-1.674,0.366,,,,,,,,2026-09-13 03:15:21.144
212701.1,-0.033519,0.270545,9.823410,-0.062408,0.286994,9.802251,0.000000,-0.002443,0.000611,0.144000,-30.305002,-34.906002,178.754,-1.677,0.365,,,,,,,,2026-09-13 03:15:21.248
212805.1,-0.067038,0.284910,9.811439,-0.061664,0.287009,9.802256,0.001222,0.000611,-0.000611,0.311000,-31.207001,-35.659000,178.753,-1.677,0.360,,,,,,,,2026-09-13 03:15:21.352
212901.1,-0.050278,0.275333,9.797073,-0.061760,0.286626,9.802266,0.000611,0.000611,0.001222,-2.538000,-30.651001,-34.131001,178.753,-1.675,0.361,,,,,,,,2026-09-13 03:15:21.448
213005.2,-0.059855,0.287304,9.811439,-0.060936,0.286396,9.802278,-0.000611,-0.001833,0.001833,0.504000,-30.262001,-33.613003,178.751,-1.674,0.356,,,,,,,,2026-09-13 03:15:21.552
213101.2,-0.038307,0.296881,9.789890,-0.061051,0.286057,9.802287,0.000000,0.000611,-0.001833,-1.215000,-31.365002,-37.051003,178.752,-1.672,0.357,,,,,,,,2026-09-13 03:15:21.648
213205.2,-0.055067,0.268151,9.818622,-0.060153,0.286021,9.802294,0.001833,0.000611,-0.001222,-0.474000,-30.827002,-35.655003,178.750,-1.671,0.352,,,,,,,,2026-09-13 03:15:21.752
213301.2,-0.062249,0.275333,9.818622,-0.060500,0.286631,9.802274,0.000611,0.001222,-0.000611,-0.648000,-29.932001,-35.873001,178.749,-1.675,0.354,,,,,,,,2026-09-13 03:15:21.848
213397.3,-0.062249,0.301669,9.789890,-0.060846,0.287282,9.802253,-0.000611,0.001833,-0.001222,1.906000,-30.210001,-32.542000,178.747,-1.679,0.356,,,,,,,,2026-09-13 03:15:21.944
213501.3,-0.052672,0.270545,9.823410,-0.061578,0.286800,9.802261,-0.001222,-0.002443,0.000611,0.707000,-30.527002,-35.232002,178.746,-1.676,0.360,,,,,,,,2026-09-13 03:15:22.048
213605.3,-0.057461,0.287304,9.821015,-0.061156,0.286326,9.802279,0.003054,0.002443,0.000611,0.208000,-31.033001,-35.443001,178.743,-1.673,0.357,,,,,,,,2026-09-13 03:15:22.152
213701.3,-0.055067,0.284910,9.782708,-0.061925,0.286608,9.802266,-0.000611,0.001222,0.000611,-0.887000,-31.867001,-35.000000,178.761,-1.675,0.362,,,,,,,,2026-09-13 03:15:22.248
213805.4,-0.057461,0.253785,9.830592,-0.061539,0.286961,9.802258,0.001222,0.001222,0.000000,-0.426000,-31.999002,-34.139000,178.760,-1.677,0.360,,,,,,,,2026-09-13 03:15:22.352
213901.4,-0.059855,0.292093,9.799467,-0.062036,0.287068,9.802252,0.000611,0.001833,0.000611,-0.726000,-31.211002,-34.896000,178.760,-1.677,0.363,,,,,,,,2026-09-13 03:15:22.448
213997.4,-0.059855,0.296881,9.797073,-0.062228,0.287128,9.802248,-0.000611,0.003054,0.000000,-0.324000,-30.268002,-36.090000,178.757,-1.678,0.364,,,,,,,,2026-09-13 03:15:22.544
214101.4,-0.059855,0.272939,9.785102,-0.063041,0.287627,9.802229,-0.001222,-0.001833,-0.001222,-1.274000,-29.154001,-33.389000,178.754,-1.681,0.368,,,,,,,,2026-09-13 03:15:22.648
214205.4,-0.052672,0.289698,9.777920,-0.062661,0.287596,9.802232,0.001833,0.003054,0.000000,2.246000,-30.014002,-35.461002,178.753,-1.681,0.366,,,,,,,,2026-09-13 03:15:22.752
214301.4,-0.083797,0.287304,9.782708,-0.063109,0.287869,9.802220,0.001833,0.003054,0.000000,0.787000,-29.332001,-35.130001,178.755,-1.682,0.369,,,,,,,,2026-09-13 03:15:22.848
214405.4,-0.071826,0.143652,9.727641,-0.062943,0.287142,9.802243,0.000611,-0.001222,0.001222,-0.586000,-30.833002,-35.006001,178.843,-1.678,0.368,,,,,,,,2026-09-13 03:15:22.952
214501.3,-0.045490,0.301669,9.777920,-0.063554,0.286734,9.802252,0.000611,0.001222,-0.001222,-1.514000,-30.747002,-35.972000,178.980,-1.675,0.371,,,,,,,,2026-09-13 03:15:23.048
214597.3,-0.052672,0.287304,9.799467,-0.063313,0.286990,9.802245,-0.001222,0.001222,-0.000611,-0.707000,-30.935001,-34.789001,178.982,-1.677,0.370,,,,,,,,2026-09-13 03:15:23.144
214701.4,-0.055067,0.277727,9.804255,-0.063618,0.286323,9.802262,0.002443,-0.000611,0.000611,-0.415000,-31.731001,-35.220001,178.986,-1.673,0.372,,,,,,,,2026-09-13 03:15:23.248
214805.4,-0.045490,0.299275,9.813833,-0.063196,0.286499,9.802260,0.000000,-0.000611,0.001222,1.566000,-29.718002,-35.997002,178.981,-1.674,0.369,,,,,,,,2026-09-13 03:15:23.352
214901.4,-0.050278,0.270545,9.801862,-0.063078,0.286552,9.802259,0.000000,-0.000611,0.000611,0.080000,-31.141001,-36.089001,178.980,-1.674,0.369,,,,,,,,2026-09-13 03:15:23.448
215005.4,-0.047884,0.275333,9.794679,-0.063458,0.286584,9.802257,0.001222,0.001833,0.000611,-0.068000,-30.222002,-33.069000,178.979,-1.675,0.371,,,,,,,,2026-09-13 03:15:23.552
215101.4,-0.081403,0.301669,9.787497,-0.064475,0.286478,9.802253,0.000000,0.000611,0.000611,0.565000,-30.992001,-34.474003,178.978,-1.674,0.377,,,,,,,,2026-09-13 03:15:23.648
215205.4,-0.026336,0.260968,9.816227,-0.064778,0.286675,9.802245,-0.003665,-0.003054,0.000611,0.203000,-31.038002,-36.090000,178.974,-1.673,0.377,,,,,,,,2026-09-13 03:15:23.752
215301.4,-0.047884,0.282516,9.794679,-0.064629,0.286145,9.802261,0.000611,0.001222,0.000611,-0.232000,-30.624001,-36.089001,178.973,-1.672,0.378,,,,,,,,2026-09-13 03:15:23.848
215405.4,-0.069432,0.292093,9.809045,-0.064907,0.285974,9.802265,-0.000611,0.000611,0.000611,-1.081000,-29.515001,-35.440002,178.972,-1.671,0.379,,,,,,,,2026-09-13 03:15:23.952
215501.4,-0.064643,0.268151,9.787497,-0.065150,0.285295,9.802282,-0.001222,-0.001833,-0.001222,0.577000,-30.894001,-33.718002,178.916,-1.667,0.381,,,,,,,,2026-09-13 03:15:24.048
215597.4,-0.026336,0.265756,9.813833,-0.065028,0.285194,9.802287,-0.001222,-0.000611,0.000000,0.876000,-29.691002,-35.561001,178.915,-1.666,0.380,,,,,,,,2026-09-13 03:15:24.144
215701.4,-0.081403,0.289698,9.792285,-0.065232,0.285315,9.802281,0.001833,0.001833,-0.000611,1.430000,-30.092001,-35.347000,178.913,-1.667,0.381,,,,,,,,2026-09-13 03:15:24.248
215805.5,-0.047884,0.268151,9.806650,-0.065910,0.285497,9.802272,-0.001222,-0.003054,0.000000,-0.905000,-30.408001,-35.006001,178.911,-1.668,0.385,,,,,,,,2026-09-13 03:15:24.352
215901.5,-0.062249,0.280122,9.852140,-0.065893,0.285321,9.802277,-0.000611,0.001222,-0.000611,0.809000,-30.787001,-34.692001,178.910,-1.667,0.385,,,,,,,,2026-09-13 03:15:24.448
216005.5,-0.045490,0.289698,9.818622,-0.065752,0.285519,9.802273,-0.002443,-0.001833,-0.000611,1.891000,-31.960001,-34.586002,179.271,-1.668,0.384,,,,,,,,2026-09-13 03:15:24.552
216101.5,-0.081403,0.265756,9.883265,-0.065654,0.284728,9.802296,-0.004887,-0.001222,-0.000611,0.435000,-31.188002,-34.580002,179.543,-1.664,0.384,,,,,,,,2026-09-13 03:15:24.648
216205.5,-0.033519,0.284910,9.694122,-0.064115,0.277434,9.802515,-0.001833,-0.002443,-0.000611,0.061000,-29.855001,-34.583000,179.519,-1.621,0.375,,,,,,,,2026-09-13 03:15:24.752
216301.6,-0.062249,0.280122,9.785102,-0.064981,0.277589,9.802505,-0.002443,0.000000,0.000611,0.433000,-31.277002,-34.148003,179.769,-1.622,0.380,,,,,,,,2026-09-13 03:15:24.848
216405.6,-0.038307,0.256180,9.773131,-0.064433,0.277439,9.802513,-0.001833,-0.001222,0.001222,-0.784000,-30.306002,-35.223003,179.543,-1.621,0.377,,,,,,,,2026-09-13 03:15:24.952
216501.6,-0.076614,0.294487,9.797073,-0.064683,0.277447,9.802511,-0.001833,0.002443,0.000000,-0.217000,-32.258003,-35.003002,179.541,-1.621,0.378,,,,,,,,2026-09-13 03:15:25.048
216597.6,-0.045490,0.296881,9.816227,-0.064881,0.277280,9.802515,0.000000,-0.002443,0.001222,0.682000,-30.894001,-35.231003,179.540,-1.620,0.379,,,,,,,,2026-09-13 03:15:25.144
216701.7,-0.059855,0.272939,9.844957,-0.064290,0.276883,9.802530,0.000611,0.001833,-0.000611,0.382000,-30.106001,-35.880001,179.537,-1.618,0.376,,,,,,,,2026-09-13 03:15:25.248
216797.7,-0.031125,0.277727,9.792285,-0.064699,0.277087,9.802521,0.000611,0.003054,0.000000,0.778000,-29.512001,-34.697002,179.538,-1.619,0.378,,,,,,,,2026-09-13 03:15:25.344
216901.7,-0.057461,0.292093,9.825804,-0.064147,0.277160,9.802523,-0.002443,-0.003665,-0.000611,0.792000,-29.327002,-34.482002,179.537,-1.620,0.375,,,,,,,,2026-09-13 03:15:25.448
216997.7,-0.028730,0.268151,9.969456,-0.063381,0.277355,9.802523,-0.001833,0.000000,0.002443,0.730000,-30.246002,-34.586002,179.474,-1.621,0.370,,,,,,,,2026-09-13 03:15:25.544
217101.7,-0.050278,0.275333,9.861717,-0.062888,0.277399,9.802525,0.001222,0.003054,-0.001222,-0.877000,-30.122002,-33.712002,179.445,-1.621,0.368,,,,,,,,2026-09-13 03:15:25.648
217197.8,-0.040701,0.294487,9.859323,-0.063122,0.277621,9.802516,-0.001222,-0.000611,-0.000611,-0.585000,-30.575001,-37.275002,179.543,-1.622,0.369,,,,,,,,2026-09-13 03:15:25.744
217301.8,-0.050278,0.311246,9.998186,-0.061692,0.278361,9.802505,0.000000,0.003054,0.001222,0.334000,-30.841002,-35.768002,179.515,-1.627,0.361,,,,,,,,2026-09-13 03:15:25.848
217397.8,-0.002394,0.191536,9.981427,-0.062174,0.278126,9.802508,-0.000611,0.005498,-0.001222,1.731000,-30.707001,-36.102001,179.511,-1.625,0.363,,,,,,,,2026-09-13 03:15:25.944
217501.8,-0.098162,0.294487,9.900024,-0.061886,0.278779,9.802492,-0.001833,-0.001222,-0.000611,0.344000,-30.659002,-36.093002,179.429,-1.629,0.362,,,,,,,,2026-09-13 03:15:26.048
217605.8,-0.069432,0.272939,9.809045,-0.061892,0.277371,9.802531,-0.003054,0.002443,0.000000,0.316000,-31.202002,-35.011002,179.883,-1.621,0.362,,,,,,,,2026-09-13 03:15:26.152
217701.8,-0.071826,0.282516,9.861717,-0.063667,0.277989,9.802503,-0.000611,0.001222,0.000611,-0.506000,-31.373001,-35.005001,179.817,-1.624,0.372,,,,,,,,2026-09-13 03:15:26.248
217805.8,-0.043096,0.263362,9.801862,-0.064330,0.277770,9.802505,-0.001222,-0.001222,-0.000611,-0.386000,-29.538002,-35.337002,179.723,-1.623,0.376,,,,,,,,2026-09-13 03:15:26.352
217901.8,-0.071826,0.296881,9.959879,-0.063114,0.281547,9.802404,0.002443,0.000611,-0.000611,-1.468000,-31.835001,-35.536003,179.605,-1.645,0.369,,,,,,,,2026-09-13 03:15:26.448
218005.9,-0.033519,0.284910,9.816227,-0.063516,0.281016,9.802418,0.001833,0.000000,0.001833,0.006000,-30.681002,-34.471001,179.370,-1.642,0.371,,,,,,,,2026-09-13 03:15:26.552
218101.9,-0.057461,0.272939,9.864111,-0.062812,0.283674,9.802345,0.000611,0.002443,0.000000,0.009000,-30.507002,-35.767002,179.368,-1.658,0.367,,,,,,,,2026-09-13 03:15:26.648
218197.9,-0.043096,0.275333,9.818622,-0.062621,0.283962,9.802338,0.002443,0.001833,0.000000,-1.493000,-30.641001,-34.030003,179.368,-1.659,0.366,,,,,,,,2026-09-13 03:15:26.744
218301.9,-0.062249,0.294487,9.809045,-0.062315,0.284692,9.802319,-0.000611,-0.001222,-0.000611,-0.991000,-30.045002,-34.143002,179.367,-1.664,0.364,,,,,,,,2026-09-13 03:15:26.848
218398.0,-0.009577,0.253785,9.904813,-0.062215,0.283648,9.802350,-0.006720,0.001833,-0.000611,0.949000,-30.324001,-35.667000,179.374,-1.657,0.364,,,,,,,,2026-09-13 03:15:26.945
218502.0,-0.069432,0.280122,9.694122,-0.060214,0.282804,9.802386,-0.008552,-0.001222,-0.000611,1.384000,-30.825001,-35.020000,179.512,-1.653,0.352,,,,,,,,2026-09-13 03:15:27.048
218598.0,-0.028730,0.342371,10.022128,-0.059920,0.284211,9.802347,-0.003054,-0.001222,-0.001833,-0.582000,-30.744001,-35.331001,179.029,-1.661,0.350,,,,,,,,2026-09-13 03:15:27.145
218702.0,-0.055067,0.265756,9.782708,-0.059345,0.283530,9.802371,-0.004276,-0.000611,0.000611,-0.210000,-30.516001,-33.931000,179.784,-1.657,0.347,,,,,,,,2026-09-13 03:15:27.249
218798.1,-0.038307,0.239420,9.911995,-0.059719,0.283256,9.802377,0.002443,0.004887,0.000611,-1.087000,-29.693001,-34.684002,179.652,-1.655,0.349,,,,,,,,2026-09-13 03:15:27.345
218902.1,-0.081403,0.268151,9.684546,-0.058458,0.282974,9.802393,-0.000611,-0.003054,-0.001222,-0.088000,-30.242001,-35.768002,179.576,-1.654,0.342,,,,,,,,2026-09-13 03:15:27.449
219006.2,-0.047884,0.282516,9.804255,-0.057785,0.282852,9.802400,0.001833,0.001833,0.000000,-0.511000,-31.378002,-35.652000,179.791,-1.653,0.338,,,,,,,,2026-09-13 03:15:27.553
219102.3,-0.047884,0.282516,9.823410,-0.058353,0.283220,9.802386,0.000000,0.000611,0.000611,-0.769000,-29.948002,-36.412003,178.886,-1.655,0.341,,,,,,,,2026-09-13 03:15:27.649
219198.3,-0.050278,0.301669,9.777920,-0.058822,0.283080,9.802387,0.000611,0.002443,0.000611,-0.527000,-30.002001,-34.470001,178.888,-1.654,0.344,,,,,,,,2026-09-13 03:15:27.745
219302.3,-0.050278,0.253785,9.801862,-0.058941,0.283396,9.802378,-0.001222,0.000611,0.001222,-0.557000,-30.289001,-35.981003,178.887,-1.656,0.345,,,,,,,,2026-09-13 03:15:27.849
219398.3,-0.043096,0.284910,9.813833,-0.059403,0.282909,9.802388,-0.003665,0.000611,0.000000,0.987000,-29.857002,-34.697002,178.886,-1.653,0.347,,,,,,,,2026-09-13 03:15:27.945
219502.3,-0.055067,0.301669,9.813833,-0.059399,0.282705,9.802394,0.000000,0.001222,-0.001222,0.566000,-30.906002,-35.230003,178.934,-1.652,0.347,,,,,,,,2026-09-13 03:15:28.049
219598.3,0.004788,0.296881,9.797073,-0.060247,0.282671,9.802390,0.001833,0.003054,0.000000,-0.347000,-30.720001,-35.116001,179.088,-1.652,0.352,,,,,,,,2026-09-13 03:15:28.145
219702.3,-0.141258,0.086191,10.175357,-0.058548,0.283443,9.802379,-0.004887,0.007330,-0.001833,0.754000,-29.965002,-33.831001,179.043,-1.656,0.342,,,,,,,,2026-09-13 03:15:28.249
219798.3,-0.021548,0.318429,10.022128,-0.060107,0.282270,9.802402,0.004887,0.000611,-0.000611,0.756000,-29.792002,-35.236000,179.442,-1.649,0.351,,,,,,,,2026-09-13 03:15:28.345
219902.3,-0.217872,0.220267,9.923966,-0.058625,0.283368,9.802380,0.009163,-0.003054,0.002443,-1.521000,-31.097002,-33.596001,179.311,-1.656,0.343,,,,,,,,2026-09-13 03:15:28.449
219998.3,-0.076614,0.301669,9.897630,-0.060485,0.282238,9.802402,0.001222,0.004276,0.000000,-0.936000,-30.782001,-35.868000,179.118,-1.649,0.354,,,,,,,,2026-09-13 03:15:28.545
220102.2,0.002394,0.316035,9.904813,-0.059852,0.282290,9.802403,-0.001833,-0.000611,-0.001222,0.433000,-29.627001,-33.291000,179.255,-1.650,0.350,,,,,,,,2026-09-13 03:15:28.649
220206.2,-0.052672,0.282516,9.844957,-0.060356,0.282017,9.802409,0.001222,0.000611,0.001222,-0.588000,-30.921001,-34.466003,179.413,-1.648,0.353,,,,,,,,2026-09-13 03:15:28.753
220302.3,-0.086191,0.222661,10.007763,-0.060464,0.282765,9.802386,-0.001833,-0.003054,-0.000611,1.160000,-30.495001,-36.963001,179.843,-1.652,0.353,,,,,,,,2026-09-13 03:15:28.849
220398.2,-0.026336,0.275333,9.837775,-0.060398,0.282500,9.802394,-0.000611,-0.003665,-0.000611,-0.108000,-30.520002,-35.983002,179.676,-1.651,0.353,,,,,,,,2026-09-13 03:15:28.945
220502.2,-0.059855,0.270545,9.821015,-0.060267,0.283434,9.802368,0.000000,0.003054,0.001222,0.697000,-28.973001,-34.807003,179.545,-1.656,0.352,,,,,,,,2026-09-13 03:15:29.049
220598.2,-0.067038,0.289698,9.864111,-0.061009,0.283374,9.802365,0.000000,-0.000611,0.000000,-0.303000,-30.161001,-34.147003,179.329,-1.656,0.357,,,,,,,,2026-09-13 03:15:29.145
220702.2,-0.016759,0.256180,9.672575,-0.061338,0.283416,9.802362,0.000000,-0.001222,0.000611,1.074000,-30.132002,-36.100002,179.011,-1.656,0.359,,,,,,,,2026-09-13 03:15:29.249
220798.2,-0.052672,0.241814,9.811439,-0.061610,0.282843,9.802377,0.000611,-0.000611,0.000611,0.153000,-30.211002,-34.582001,179.176,-1.653,0.360,,,,,,,,2026-09-13 03:15:29.345
220902.2,-0.122104,0.373495,9.593566,-0.062451,0.284089,9.802336,-0.003054,-0.003054,-0.001222,1.391000,-30.732002,-34.912003,179.244,-1.660,0.365,,,,,,,,2026-09-13 03:15:29.449
220998.2,-0.045490,0.275333,9.725247,-0.063865,0.284256,9.802321,-0.000611,0.001833,-0.000611,-0.450000,-30.546001,-34.901001,178.687,-1.661,0.373,,,,,,,,2026-09-13 03:15:29.545
221102.2,-0.050278,0.268151,9.804255,-0.063780,0.284682,9.802309,-0.001833,-0.001833,0.001222,-0.335000,-30.536001,-35.117001,178.701,-1.664,0.373,,,,,,,,2026-09-13 03:15:29.649
221198.2,-0.031125,0.301669,9.873688,-0.064104,0.284223,9.802320,-0.001833,0.000611,0.000000,-0.206000,-30.341002,-35.119003,178.701,-1.661,0.375,,,,,,,,2026-09-13 03:15:29.745
221302.2,-0.064643,0.292093,9.816227,-0.063583,0.283470,9.802346,0.000000,0.003665,-0.000611,-1.623000,-32.314003,-36.613003,179.259,-1.656,0.372,,,,,,,,2026-09-13 03:15:29.849
221398.3,-0.098162,0.323217,9.988609,-0.063668,0.283908,9.802333,-0.001222,-0.000611,0.002443,0.560000,-29.434002,-33.508003,179.163,-1.659,0.372,,,,,,,,2026-09-13 03:15:29.945
221502.3,-0.011971,0.277727,9.718064,-0.062212,0.282863,9.802373,0.002443,-0.001833,0.000000,0.050000,-30.037001,-34.366001,179.408,-1.653,0.364,,,,,,,,2026-09-13 03:15:30.049
221606.3,-0.052672,0.248997,9.770737,-0.062598,0.283613,9.802348,0.004276,-0.001222,0.002443,-0.090000,-30.330002,-35.120003,179.605,-1.657,0.366,,,,,,,,2026-09-13 03:15:30.153
221702.3,-0.057461,0.308852,9.727641,-0.062790,0.285462,9.802293,-0.006720,-0.001833,0.001222,-0.460000,-30.642002,-35.440002,179.119,-1.668,0.367,,,,,,,,2026-09-13 03:15:30.249
221798.3,-0.023942,0.284910,9.811439,-0.063259,0.284675,9.802314,-0.001222,-0.001833,-0.001833,0.397000,-30.350002,-31.560001,179.174,-1.663,0.370,,,,,,,,2026-09-13 03:15:30.345
221902.3,-0.043096,0.275333,9.816227,-0.062398,0.284817,9.802314,0.001222,0.003665,0.001222,-0.548000,-30.109001,-36.413002,179.139,-1.664,0.365,,,,,,,,2026-09-13 03:15:30.449
222006.3,-0.062249,0.294487,9.785102,-0.063040,0.285806,9.802281,-0.001222,-0.002443,0.000611,-1.190000,-31.082001,-36.081001,178.858,-1.670,0.368,,,,,,,,2026-09-13 03:15:30.553
222102.3,-0.028730,0.294487,9.823410,-0.062564,0.285105,9.802305,-0.003054,0.000611,0.002443,-0.956000,-31.058001,-35.975002,178.857,-1.666,0.366,,,,,,,,2026-09-13 03:15:30.649
